logFC	AveExpr	t	P.Value	adj.P.Val	B
GBAP1	0.960836703793443	7.46853112794877	6.97100498802533	2.55744151962129e-10	2.06089669751756e-09	12.8646458459846
EPHB1	-0.621642903129699	3.96988662791875	-6.97010666112623	2.56874775246204e-10	2.06919629813181e-09	12.8603078529999
KCTD14	0.264741314712142	5.24149687632443	6.96978540901476	2.57280299191154e-10	2.07165081037579e-09	12.8587565877208
HOXB2	-0.878387005801297	6.23439577396527	-6.96953634437849	2.57595135294357e-10	2.07337345678172e-09	12.8575539206151
BTN3A2	-1.28050029212836	6.76204114580417	-6.96930316183108	2.57890240928261e-10	2.07493600659156e-09	12.8564279586332
PKD1	-0.381296655352169	5.36094399606043	-6.96685472357593	2.6100915488814e-10	2.09920826763068e-09	12.8446061141795
MUC20	-0.288026687545909	3.59543565314215	-6.96646883162058	2.6150411329946e-10	2.10236620664734e-09	12.8427430475238
HEMK1	-0.243751766824002	4.69011675422998	-6.96408310499061	2.64584823263245e-10	2.12606078441162e-09	12.8312257484789
MBTPS1	-0.490370534401412	6.56105765644466	-6.96402653735971	2.64658303884614e-10	2.12606078441162e-09	12.830952681538
HAT1	1.36450018149286	6.82850954562945	6.96340498338668	2.65467026072707e-10	2.13172407923723e-09	12.827952331171
ULK2	-0.419364470121867	4.15966721415566	-6.96150992751392	2.67947868436115e-10	2.15080497988036e-09	12.8188051893828
ASAH1	0.567040392197628	8.5218840498629	6.96067913154925	2.69042697085221e-10	2.15874985646396e-09	12.8147953631991
WDR74	-0.349753438507664	4.89639683359791	-6.95909267917639	2.71145650580488e-10	2.17477438476911e-09	12.8071388750696
ZNF76	-0.388929620996659	5.92591996646201	-6.95865597846768	2.71727378283495e-10	2.17858989322963e-09	12.8050313995988
LLGL1	-0.379324522100003	5.61793646223409	-6.95752561685961	2.73238873237583e-10	2.18985398056127e-09	12.7995766166301
OSBPL9	0.658350558052868	8.21686890498809	6.95483904255102	2.76864779832728e-10	2.21804848373596e-09	12.7866133721731
LINC00965	-0.448722525739222	3.17188459292833	-6.95353217468625	2.78645758720358e-10	2.23144649101506e-09	12.7803081676413
MTHFD2	0.839689113455043	5.78531262741425	6.95328841242432	2.78979206712419e-10	2.23324648178165e-09	12.7791321453009
KPNA2	0.643794257580272	7.65832503336831	6.95150308099482	2.81433472022979e-10	2.25201573855148e-09	12.7705193552184
DGLUCY	-0.572430013667801	6.69246559124434	-6.95109750603605	2.81993981187803e-10	2.25562254551505e-09	12.7685628990416
MAD1L1	-0.976911217629367	5.69599802631331	-6.94994919568143	2.83586959134296e-10	2.26748187675122e-09	12.7630237913511
CSNK1G2	-0.478106504799014	8.04678659382806	-6.94484090375842	2.90781993272449e-10	2.32410703218808e-09	12.7383871321999
PRMT6	-0.947236623203508	4.0108718125797	-6.94297559199975	2.93454075638384e-10	2.34455202188691e-09	12.7293926849732
HCK	0.601344367265112	11.0687252686759	6.94145378462073	2.95652074279151e-10	2.36119489870279e-09	12.7220552825093
SSH2	0.562959646897413	6.29187323896865	6.93740901465119	3.01573599344187e-10	2.40755085195171e-09	12.7025563866016
CIRBP	-0.643069420188692	6.71382650678119	-6.93647050557374	3.02964263761433e-10	2.41771365282862e-09	12.6980326729108
RNASEH1	-0.301364282135585	4.87952392725091	-6.93434454250187	3.06137991289693e-10	2.44209222943009e-09	12.687786169648
TMEM208	0.610618454743491	6.89177786195823	6.93388442406701	3.06829194986978e-10	2.44665623895515e-09	12.6855686951194
HAR1A	-0.517021171520716	3.36105297779506	-6.93052968394897	3.11915686879842e-10	2.48625114417916e-09	12.6694027099409
HINT3	0.522353776535408	3.37148715110762	6.9280858418747	3.15673520491734e-10	2.51522883776062e-09	12.6576280904834
MAP3K12	-0.344650705921787	5.44353492426452	-6.92739269276777	3.16747490820866e-10	2.5228078251465e-09	12.654288734291
ALDH16A1	-0.471725692013284	5.27802344666576	-6.92459800263013	3.21114408542386e-10	2.55659821043684e-09	12.6408261689482
ZNF555	-0.235964104494886	3.2767410616531	-6.92274653152663	3.24040232774714e-10	2.5788933939921e-09	12.631908420512
RPARP-AS1	-0.337760634654763	3.18569812545474	-6.92265851983524	3.2417996997994e-10	2.57900666013077e-09	12.6314845284333
MERTK	0.960580271685042	4.21689708555705	6.92253426264054	3.24377356139444e-10	2.57957828611047e-09	12.6308860700949
DVL2	-0.340625325710199	4.79184357337443	-6.92194755350675	3.25310968498072e-10	2.58600196969705e-09	12.628060366099
CASS4	-0.976856608891467	5.03666020330379	-6.92162781093915	3.25820884125078e-10	2.58905388549352e-09	12.6265204631264
RASSF1	-0.631350111524331	6.62451678623011	-6.92067892841145	3.27338794365668e-10	2.60011012192506e-09	12.6219507381283
JUNB	0.610323454166221	7.47561662654695	6.91630657276808	3.34424086470613e-10	2.65536342847165e-09	12.6008970137573
PHF20L1	0.441966913061567	6.50013670898286	6.9161001745564	3.34762275092161e-10	2.65702201269557e-09	12.5999032935437
TMEM267	-0.918184944830964	4.71323792116912	-6.91560499649781	3.35575017350347e-10	2.66244441371903e-09	12.5975192668535
KHDC4	-0.522148671435128	6.63514516163954	-6.91495887785683	3.3663843729473e-10	2.66985073252389e-09	12.5944086379434
DUS1L	-0.470497129556509	7.01231801467911	-6.91259873104329	3.40551322279951e-10	2.69984148207204e-09	12.5830470609525
B3GNT2	0.798779185788815	5.33369567573561	6.911962107321	3.41614465621378e-10	2.70722547398908e-09	12.5799826558889
NAP1L1	-0.76257390153418	7.7218946421287	-6.91140442736366	3.42548473498902e-10	2.71358079488394e-09	12.577298338044
ZNF682	-0.313150349801977	2.21868929327507	-6.91109016522221	3.43075915644598e-10	2.71576681808274e-09	12.5757857160388
PDGFD	-0.679665150155286	4.51877679879824	-6.91108252603304	3.43088746885143e-10	2.71576681808274e-09	12.5757489470474
PEX11A	-0.240726148344069	3.92289602318673	-6.90947949177398	3.45791832135559e-10	2.73610949501487e-09	12.5680335593737
EFTUD2	-0.278927775841473	5.89988373182831	-6.90688302319722	3.50214857252873e-10	2.77004045484576e-09	12.5555382464566
TMEM91	0.569645619492549	5.7868114629445	6.90528216844276	3.52969728716997e-10	2.79075604286478e-09	12.5478351543219
CHIC2	0.548969063881685	8.5621673434656	6.90517729024041	3.53150957656682e-10	2.79111501111045e-09	12.5473305189406
PARP16	-0.563886303764905	6.60012682422112	-6.9048917843215	3.53644776920915e-10	2.79394329909568e-09	12.5459567843337
RAB8B	0.708167697758531	8.26236685710151	6.90469373533129	3.53987729502005e-10	2.79557796062133e-09	12.5450038686283
MRPS18B	-0.656190450291565	6.43590634198167	-6.90460997188806	3.5413287792675e-10	2.79564983039446e-09	12.5446008427324
RRM2	2.1090745881699	6.44942627051531	6.90440918291862	3.54481052398245e-10	2.79732378868339e-09	12.5436347588733
U2AF1L4	-0.386120552806535	5.95367071115006	-6.90393193029473	3.55309983706989e-10	2.80278881197502e-09	12.5413385305673
POGLUT3	-0.535019690549075	4.0088522542328	-6.90345172814316	3.5614597395162e-10	2.80830530265996e-09	12.5390281729247
HMMR	1.43681240532481	4.5933399149977	6.90266107936152	3.575266675225e-10	2.81811104369768e-09	12.5352243238409
NPRL2	-0.401596647843622	5.85693309212976	-6.90053534846528	3.61265106438016e-10	2.84648645406242e-09	12.5249981656596
TNPO1	0.301503351727868	6.64836340742058	6.89837081604194	3.65111529682068e-10	2.87569061841196e-09	12.5145865980312
SRP68	-0.57564901802916	7.30226655759819	-6.89736679396398	3.66909430996768e-10	2.8887440220508e-09	12.5097576035055
ITCH	0.40737005783682	5.17659386444545	6.89604686444729	3.69286362432812e-10	2.90634448932664e-09	12.5034096187319
SNAP47	-0.452631103530483	6.13253497082211	-6.89510569003785	3.70990530650513e-10	2.91863874974632e-09	12.4988834818625
USP35	0.427450891745684	5.59032989387793	6.89334632693913	3.74197075145039e-10	2.94273849872002e-09	12.4904232919653
NXPE3	0.578261720057613	5.13307748540711	6.89271719792948	3.75350344407362e-10	2.95067874033163e-09	12.4873982235945
LINC01278	-0.419898182374839	3.82842822223929	-6.89257567191437	3.75610262829457e-10	2.95159284546176e-09	12.4867177326454
EIF5B	-0.479922396320829	4.43401870641716	-6.8909722648615	3.78567454315833e-10	2.97369366159635e-09	12.4790085461278
MTCH1	-0.366988944411798	9.0415785056476	-6.886224868589	3.87458912612912e-10	3.04237416709313e-09	12.4561871290833
GIMAP4	-1.19032437545654	9.05233016940948	-6.88544508831434	3.88939000864431e-10	3.05282946094851e-09	12.4524391969378
TGFBI	-1.65067258115134	8.16502558177423	-6.8851349895547	3.89529147773242e-10	3.0562941800658e-09	12.4509487855764
HSP90AB1	-1.00455598544855	8.07504521494432	-6.88357006530951	3.92520889538435e-10	3.0785922744753e-09	12.4434277704181
MAPK1	0.40961722491857	7.62558753591801	6.88296908266879	3.93675849613858e-10	3.08647273319923e-09	12.4405396285735
KLHDC1	-0.240873939720065	2.22585636220907	-6.87949532562628	4.00417857051215e-10	3.13813369357186e-09	12.4238477186309
TRIM51	-0.505429241287611	3.2672876837203	-6.87901605467675	4.01356969230264e-10	3.14429445700065e-09	12.4215450091049
WDR59	-0.23641382446085	4.2967027987587	-6.87779489395086	4.03759646274473e-10	3.16191195552368e-09	12.4156780915691
HIST1H2AE	1.12410116294288	4.799420170784	6.87684799388609	4.0563249668244e-10	3.17536844736284e-09	12.4111291050738
OFD1	-0.726668273805633	6.00506260680064	-6.8734275428749	4.12469604711844e-10	3.22766104616286e-09	12.3946990076812
BBX	-0.63170122333492	6.80955572298479	-6.87295883559524	4.13415338711276e-10	3.23383014662277e-09	12.3924478258728
PCYT1A	0.74665169786851	6.64059866504937	6.87283784549707	4.13659814638206e-10	3.23451123706259e-09	12.3918667251241
SFXN5	0.356986858681507	4.63231469336496	6.87202430642465	4.15307392661308e-10	3.24596835169175e-09	12.3879594993728
ZNF507	-0.306522015049378	3.90006229880317	-6.87195848223969	4.15440983257058e-10	3.24596835169175e-09	12.3876433700799
DSE	0.32095351526722	4.16921134079235	6.87000214552122	4.19430848616988e-10	3.27589681042588e-09	12.3782483455199
GDF15	0.433217888457637	3.61468664793985	6.86679079365393	4.2606261385994e-10	3.32642881922793e-09	12.3628285565262
CHST7	-0.982341985909993	5.84060315362869	-6.86661422600004	4.2643023761089e-10	3.32803454335973e-09	12.3619808220678
LINC01588	-0.323034362175388	3.30880800399298	-6.8627010401202	4.34658740245484e-10	3.390965244231e-09	12.3431950695528
WDR3	-0.437700481239203	3.52825764840668	-6.86087387735838	4.38554438337102e-10	3.42005888174159e-09	12.3344249743835
ORC6	0.561323356326159	5.60509787687343	6.86014528309003	4.40117491654531e-10	3.43094625797002e-09	12.3309280909387
RHOT2	-0.254576645707724	7.09632096910069	-6.85843512860409	4.43807969546899e-10	3.45840347600274e-09	12.3227207870056
TIMP2	0.62622389479994	8.72185132178304	6.85603742009292	4.49033778488812e-10	3.49779951257263e-09	12.3112151519957
MRPL51	0.722949187318442	6.70993237666014	6.85435047154561	4.5274692103482e-10	3.52538707099072e-09	12.3031211124428
PPP4R1L	0.291009274487188	4.02571287235049	6.85271341552016	4.56379281933972e-10	3.55232494865954e-09	12.2952672061484
BOD1	-0.658788457638239	5.7319929029606	-6.85125615502385	4.59636951107495e-10	3.57632703835968e-09	12.288276502719
MBNL2	-0.56476306804217	4.72061070257728	-6.84975554576709	4.63015565949593e-10	3.60125165204322e-09	12.2810784588084
RNF217	0.422292996261013	3.17957364454484	6.84589493152184	4.71821047801135e-10	3.66835062855298e-09	12.2625629146241
ZNF74	-0.325673098197297	4.14288368928249	-6.84524988220547	4.73308374553802e-10	3.67852261297507e-09	12.2594696519637
EEF2KMT	-0.432207658117039	4.5980103833851	-6.84303407340521	4.78452908361716e-10	3.71709974061433e-09	12.2488448596971
TLE2	-0.348231012577182	5.18676912080058	-6.83878541599513	4.88472390362091e-10	3.79350685924059e-09	12.2284763578384
EMD	-0.587388888686787	5.7672574798784	-6.83866374810909	4.8876235237648e-10	3.79432473705488e-09	12.2278931428722
TCEA3	-0.394800115760932	4.05020958950668	-6.8384577895534	4.89253586184913e-10	3.79670390578315e-09	12.2269058899366
DIPK1A	-0.666515890212086	3.64430767585504	-6.83590513819495	4.95382629212067e-10	3.8428152690369e-09	12.2146708455769
MT-ND4	-0.540278733109892	12.7364353173248	-6.83569303958177	4.95895292910043e-10	3.84534051849377e-09	12.2136543225287
RPL28	-0.37567025881871	9.34876791816121	-6.83480430706923	4.98049161708812e-10	3.86058552393602e-09	12.2093950378532
CD82	0.689894159522659	7.3979883762738	6.83417229094386	4.9958649881475e-10	3.87104184168337e-09	12.2063662093268
OSBPL7	-0.289940746813568	4.64354430999603	-6.82588315146958	5.20189097389163e-10	4.02916161411606e-09	12.1666521819466
ZNF736	-0.364483800016045	2.66900481168217	-6.82502806239876	5.22361648251114e-10	4.04446477389304e-09	12.1625564567245
TPM3	0.324426551070869	5.8222972921339	6.82442821201345	5.23891060335139e-10	4.05477868129068e-09	12.1596834008611
RPL22	-0.77950682900755	9.04598371462915	-6.8231263029311	5.27225735871274e-10	4.07905182470588e-09	12.1534480942006
EID2	-0.66290379931201	5.0047465379754	-6.82203479610699	5.3003766575422e-10	4.09926382897383e-09	12.1482208421907
UBP1	-0.640299200981138	6.70739157087436	-6.81978839630361	5.35871584201811e-10	4.14282362067833e-09	12.1374638235988
TTF1	-0.38496839255791	5.85745566278371	-6.81865239972367	5.38845910774717e-10	4.16425145562605e-09	12.1320245715578
SLC25A53	-0.321332999832792	2.48328758203594	-6.81607958583028	5.45642692219972e-10	4.21519236181512e-09	12.1197070406455
PTGDR2	-0.476219370118968	4.94535154636603	-6.81536916593101	5.47534351466258e-10	4.228216230094e-09	12.1163061796208
MFSD12	-0.317877582179058	6.00871511213243	-6.81489933557904	5.48788946630799e-10	4.23631257111806e-09	12.1140571255208
DNM2	0.258458635258826	5.31863436940092	6.81269424692744	5.54715320763979e-10	4.28045254464101e-09	12.1035023008839
SURF2	-0.520773680356335	9.13611405368694	-6.81003331433427	5.61951147380756e-10	4.33465995778046e-09	12.0907673525904
STX17	-0.438745676391161	4.76361573545649	-6.80882836364606	5.65258380443954e-10	4.35591353016638e-09	12.0850012341604
PTX3	1.81943777797761	4.38422594929777	6.80880794501492	5.65314589093023e-10	4.35591353016638e-09	12.0849035272326
QSOX2	-0.312246120178695	5.03692085736308	-6.80879783582969	5.65342419823531e-10	4.35591353016638e-09	12.0848551529541
DCAF4	-0.321877376898364	4.95549063740174	-6.80864224810561	5.65770926000059e-10	4.35758124376882e-09	12.0841106411778
LRRC47	-0.300694062052653	5.2031313747831	-6.8059229351163	5.73312302695027e-10	4.41401068118401e-09	12.0710993937727
IGSF21	0.378600477755957	3.38998528447012	6.80563694924711	5.74111171943996e-10	4.41850579486037e-09	12.0697311416469
TPCN1	-0.359796058983248	5.55781801731522	-6.80440008410729	5.77578911396253e-10	4.4435301573499e-09	12.0638138285839
CSNK2A2	-0.367369908155915	6.36363512912147	-6.80413300575026	5.78330421356514e-10	4.44764664238586e-09	12.0625361495482
R3HDM1	-0.346497228237389	4.93408628983106	-6.80347121033021	5.80196763056506e-10	4.46033044670712e-09	12.0593702654266
FCSK	-0.333101702101702	6.03122677765023	-6.80281921838566	5.82041282519739e-10	4.47283706600528e-09	12.056251399028
POMT1	-0.50303186279889	4.51302854401585	-6.80154715076313	5.85656740240037e-10	4.49893845053926e-09	12.0501666839043
SLC51A	1.99616665882257	5.61138443735849	6.80070190710357	5.88071356537142e-10	4.51579906781828e-09	12.0461238582644
IMMT	-0.448367471028321	6.0366218121662	-6.80038603866071	5.88976226117276e-10	4.52105807638547e-09	12.0446131015323
FAM114A1	0.375150297614967	4.22713307331433	6.79973798011948	5.90837034928947e-10	4.53364833112582e-09	12.0415136114205
FAM53C	0.501115031297442	9.17379556281488	6.79873331447602	5.93733290655094e-10	4.55262729588186e-09	12.0367087982893
DCP1A	-0.360474666538851	6.82790267124384	-6.79872631310556	5.93753523430016e-10	4.55262729588186e-09	12.0366753152316
TARSL2	-0.414506395085575	4.69828420521262	-6.79739558902465	5.97611498029305e-10	4.58049931853942e-09	12.0303115667282
SPG7	-0.309480173115775	4.68590706111083	-6.79597044235055	6.01770712798657e-10	4.61065860451141e-09	12.0234968251271
GFM1	-0.414172123731763	4.40176339042663	-6.79349492658576	6.09063534416881e-10	4.66479559028419e-09	12.0116608043939
SND1	-0.501398891318679	6.83883945195982	-6.79306824064632	6.10329344136205e-10	4.67138130510248e-09	12.0096208931648
CYBA	0.384200210161898	8.23874126246668	6.79305183592816	6.10378062397205e-10	4.67138130510248e-09	12.0095424660847
ABHD12	-0.357719119961249	5.02059901473571	-6.7926556573943	6.11555790700886e-10	4.67865224985574e-09	12.0076484531608
MALT1	-0.51512871471582	5.19751068139507	-6.79164520578766	6.14569766614824e-10	4.69996060073242e-09	12.0028179816101
SPATA20	-0.60001106339464	5.70158137255145	-6.79120648860196	6.15882941822246e-10	4.70825095666121e-09	12.0007207803016
SARS	-0.435591533437179	5.77048115538076	-6.79048391433927	6.18051813905234e-10	4.72176470870835e-09	11.9972667741902
USP42	-0.258038642675937	4.22950682472716	-6.79046448813051	6.18110227574357e-10	4.72176470870835e-09	11.9971739162237
DOLK	-0.414870794611546	4.93068549670599	-6.79017955580321	6.18967632877613e-10	4.72655737198144e-09	11.9958119418171
MINDY2	0.65423872686823	5.79728645838851	6.78998328619134	6.19558922429523e-10	4.7293151177579e-09	11.9948737878378
ASCL2	-0.391390549200442	3.73781004506521	-6.78948039954709	6.21076488954738e-10	4.73913879373595e-09	11.9924700770539
CUL1	-0.344906719030499	5.82730605912818	-6.78823715567022	6.24844035366873e-10	4.76611732841643e-09	11.9865278933094
DLGAP5	1.57472897676345	3.83465567690647	6.78609425383809	6.31391044021021e-10	4.81426885476362e-09	11.9762867455283
OR7E37P	0.601655398882231	6.87948031246928	6.78323776154382	6.40223811138243e-10	4.87980678600881e-09	11.9626372912214
FLVCR1	-1.03698567850842	4.68983961578029	-6.7821183149019	6.43718563234253e-10	4.90462467775331e-09	11.9572887593949
LOC645513	0.668511814476101	3.82565137929222	6.78116259200821	6.46717116355747e-10	4.92564493105791e-09	11.9527227530178
FHIT	-0.740137423989176	4.50319645746265	-6.78054780996382	6.48653273334529e-10	4.93856099064514e-09	11.9497857424263
WDCP	-0.420252264048194	3.4080966688023	-6.78018934490164	6.49784845630819e-10	4.94534399735841e-09	11.9480732894363
JARID2	-0.479687218727007	6.07549671285464	-6.77991977752171	6.50637078953795e-10	4.94999679208498e-09	11.9467855408381
LINC00884	0.358391475636482	3.99850764212644	6.7793334801917	6.52494467592881e-10	4.96229045690826e-09	11.9439848146222
